,id,img,label,text
8918,63921,img/63921.png,0,taking a photo with family
11940,96137,img/96137.png,0,and that was the last of the milk bud
5051,62457,img/62457.png,1,when the plantation owner invites you to a hunting session but everyone has a rifle except for you. hol up
1044,98523,img/98523.png,1,that look when you find out your husband isn't coming home from the mosque
12225,38594,img/38594.png,0,can you smell what the reich is cooking?
2159,57602,img/57602.png,0,a talking ape
6047,26980,img/26980.png,0,myth: gingers don't have souls fact: gingers earn a freckle for everey soul they steal
10175,61980,img/61980.png,0,"well, i guess we'll... beheading home now"
4381,9286,img/09286.png,0,please send us your thoughts and prayers
3184,45739,img/45739.png,0,when you hear noises at night and its just goats
4721,13856,img/13856.png,0,officer down
1042,63749,img/63749.png,0,"it looks like you're pregnant i'm pregnant?! no, but it looks like you are.."
10221,96345,img/96345.png,1,"these atheist fools what do you mean ""evidence""? i gave you the bible verse """
1206,5372,img/05372.png,0,"healthcare is a right and the government should pay for it guns are a right, should the government pay for them too?"
5177,26407,img/26407.png,1,he's making a list and checkin it twice gonna find out who gets deported by ice
4738,83140,img/83140.png,0,when the food you made actually taste good
7194,98243,img/98243.png,0,a black man invention ''
1370,64789,img/64789.png,0,black lab yellow lab chocolate lab meth lab
6636,48170,img/48170.png,1,my husband is always pushing me around.... and talking behind my back
3567,92407,img/92407.png,1,25% of the women in this country are on medication for mental illness it means 75% are running around untreated!
11868,57641,img/57641.png,0,how we play hide and seek versus how they play hide and seek
9251,96250,img/96250.png,0,i'm going home i'm russian
2864,4926,img/04926.png,0,"knowing white people, that's probably the babies father"
7267,97683,img/97683.png,0,when the bass drops just right
11185,87563,img/87563.png,1,turn for what
9670,20815,img/20815.png,0,old barack obama
7255,61097,img/61097.png,0,monkey face monkey attitude
4443,45802,img/45802.png,0,"a summary of every jewish holiday they tried to kill us, we won, let's eat"
3115,81365,img/81365.png,1,"wait, mohammad come back!! i didn't mean to laugh, really size doesh't matter to me lol"
7868,75362,img/75362.png,0,excited little girl enjoying her new wheelchair
8090,85927,img/85927.png,0,"waters on trump: ""impeachment first, prison next!"" do you think the president colluded with russia?"
3718,10639,img/10639.png,0,now i'm gonna use two fingers
3644,90534,img/90534.png,0,-inahales deeply- there are some good memes to harvest today
7029,93280,img/93280.png,1,a good asian driver
9445,95613,img/95613.png,1,what a weird way to spell fat and single
3102,2918,img/02918.png,0,a islamic leader among his followers
2172,65940,img/65940.png,0,all animals are our friends!
12532,87945,img/87945.png,0,psa: clean your apartments for pete's sake
5123,81026,img/81026.png,0,america will never be a socialist nation!! what the hell? oh shit
896,49128,img/49128.png,0,have you ever tired ethiopian food? they say its delicious
9310,89425,img/89425.png,1,hello chocolate paradise princess i'm albert
183,80269,img/80269.png,0,this is really out of mein kampfert zone
9116,8459,img/08459.png,0,putting a load in the dishwasher
5059,62374,img/62374.png,0,when she calls you a 40sec man but she paid own bride price to marry you
1515,87260,img/87260.png,0,"i love you, couch. you understand me"
5305,4732,img/04732.png,0,trump supporters be like make america great again
6436,12534,img/12534.png,0,border agents in texas aprehend over 400 span. in just 5- minutes illegals we know we have an issue with illegal immigration but how can we fix this and not separate families
6827,61905,img/61905.png,1,i don't bitch wanna get please! married! i've got to go blow myself up tomorrow! islam - none of it makes sense
1772,10839,img/10839.png,0,hitler wanted this embarrassing photo of him destroyed
3077,21746,img/21746.png,0,there's so much white trash in this picture i barely know where to start!
791,71230,img/71230.png,0,the enemy within ilhan omar linda sarsour rashida tlaib ocasto-cortez
372,26495,img/26495.png,1,when your goat tells you she ain't on the pil
5155,25984,img/25984.png,1,whipepo reading the comments like
373,81963,img/81963.png,0,the old lady treats arthur to some delicious cookies she's baked
5684,3189,img/03189.png,0,"if a man wants you, he will come and get you"
7827,70235,img/70235.png,0,what in the cornbread hell
10606,43925,img/43925.png,1,it's amazing how the world's most dangerous animals have the same type of movements
11516,63704,img/63704.png,0,barbecue is a way of life
1355,27634,img/27634.png,0,yes i'm trying to divide the country i'm dividing the illegals from the actual citizens
9783,7396,img/07396.png,1,this project is tough but it will save the world
5010,70396,img/70396.png,0,sometimes i crunch up my jizz when it dries then i bring the white powder to parties and watch people snort my cock sand
8111,56240,img/56240.png,0,"two jewish women saved by solviets from aushwitz concentration camp (circa 1945, colorized)"
6368,96735,img/96735.png,0,i sexually identify as thomas the tank engine
2662,21648,img/21648.png,0,gets mad about film portraying muslims as murderous savages responds by being a murdering savage
12258,72163,img/72163.png,0,rice cooker now versus in 1945
2807,45732,img/45732.png,0,when you have a small dick and tell a jewish girl to suck it i can't
5135,91027,img/91027.png,1,"""islam is love!"" - ariana grande yeah. if you're a goat"
3739,54376,img/54376.png,0,when you messed up your shave again
7257,46375,img/46375.png,0,i'm here as a messenger to give you a message you can't kill
9620,15473,img/15473.png,1,i wish i could stand by you!
3657,67180,img/67180.png,0,ilhan omar sporting her beautiful purple hijab
4141,97586,img/97586.png,0,i hate snow its white and on my land
10832,8153,img/08153.png,1,what do you call them? hungry
962,9265,img/09265.png,0,"take advantage of u.n. and foreign aid-funded housing and benefits ""death to the west!"""
4904,86795,img/86795.png,0,people report my shit i produce more shit
2595,42380,img/42380.png,1,"one touch, and i can heal everything don't touch us, we're on disability"
8759,16923,img/16923.png,1,do you like goat anus? smell my finger
6400,94150,img/94150.png,0,america be like never forget get over it
3247,16857,img/16857.png,0,some people are like old tvs they need to be slapped a few times to get the fucking picture
3598,89507,img/89507.png,0,you're telling me i can't bring peanut butter to school but you can bring measles??
10535,3869,img/03869.png,0,a mother's love for the child is a divine thing
6822,29614,img/29614.png,1,"when your girl is bulimic, but you like gagging sounds, so you call her ""fatty"" while you beat your meat in the shower"
2813,26149,img/26149.png,0,one day christians will have to live like this to avoid the mark of the beast are you prepared?
7152,81509,img/81509.png,0,don't be a horrible driver or this could be you
7284,20657,img/20657.png,0,i'm not racist ... some of my best ffriends are brown
3797,30168,img/30168.png,1,"hi, i'm nate i'm a lesbian in recovery"
87,38612,img/38612.png,0,so there is this new implant that can actually fix stupid
3712,42178,img/42178.png,0,rohingya women protest on the rohingya crisis anniversary
670,46910,img/46910.png,1,i'm voting for trump whitetrash lives matter the hoosier state
11210,65372,img/65372.png,1,sea monkeys
1568,13986,img/13986.png,1,this one time at camp we got so baked
11270,52103,img/52103.png,1,when mom asks where all the jews went
1604,70562,img/70562.png,0,indian accent finally finding the right tutorial you need
10239,16423,img/16423.png,0,"911, what is your emergency? ""i asked a man to defend trump without saying obama, clinton or democrats"""
9730,26573,img/26573.png,0,man: i'd like her the way she is
6380,36178,img/36178.png,0,you knew that was the wrong purse... are you serious!
4275,23759,img/23759.png,1,this nigar behind me ain't in compliance
2374,62891,img/62891.png,0,everyone has a choice
11519,62498,img/62498.png,0,1:26 pm 0.0kb/s close enough sunny sharma
3194,50748,img/50748.png,1,"when halloween has been a month ago, but your son continues to dress as a woman"
477,42786,img/42786.png,1,"she literally tweeted ""let's make gas chambers great again"""
8690,47162,img/47162.png,1,what do these two have in common? they both are good at sucking they both come with a bag
10285,15942,img/15942.png,1,radical muslims want to cut your head off moderate muslims want radical muslims to cut your head off
3689,46925,img/46925.png,0,when you find out there's an opening for the role of chewbacca
10704,1562,img/01562.png,1,how roaches be when you shut off the kitchen light
4566,51209,img/51209.png,0,just for control ne this is my current mood
8496,98203,img/98203.png,1,when god grants you a child after 20 years of your marriage and israel bombs him few years later
9039,31792,img/31792.png,0,mmm...this gas bill is getting expensive
9836,6329,img/06329.png,0,president condemned capital punishment
9234,3214,img/03214.png,0,bartender: how about a nice 12 yr old? him: boy or girl?
6202,25816,img/25816.png,0,he took me to the gucci store & said april fool bitch
9805,98170,img/98170.png,1,jack's links presents messing with sasquatch
3785,19637,img/19637.png,1,motor neurone awards 2018 winner- best t-rex impression
2430,63709,img/63709.png,0,i love pudding pudding my dick where it doesn't belong
3655,34075,img/34075.png,0,next time you complain about being hungry just remember it could be worse
5499,25314,img/25314.png,1,"the internet has apparently named him 'macho ma'am tranny savage"""
66,82457,img/82457.png,0,ring ring hello? i've been waiting for your call all damn day!!!
10223,48570,img/48570.png,0,"""my name is osama bin laden and this is jackass"""
8644,28951,img/28951.png,0,if the brim of your hat is flat and has a sticker on it i automatically assume you're a complete tool
2548,69528,img/69528.png,0,when you're broke af but still gotta buy christmas gifts
10667,29035,img/29035.png,1,the gas bill is too damn high funny offensive memes offensive pictures ever most
8353,4819,img/04819.png,1,"jew: *walks out of the shower* hey man, can i get a towel? auschwitz guard:"
5598,91768,img/91768.png,0,wtf am i wearing
1385,1842,img/01842.png,0,it's a wiener pit kinda like your mouth
11794,2149,img/02149.png,0,what's that burning? oh it's my pot roast
11173,52871,img/52871.png,1,my neighbour ordered a blow-up doll from a muslim sex shop
2780,28764,img/28764.png,0,when you meet that gender studies student again my genders have doubled since the last time we met
